X,Y,OBJECTID,event_unique_id,Primary_Offence,Occurrence_Date,Occurrence_Year,Occurrence_Month,Occurrence_DayOfWeek,Occurrence_DayOfMonth,Occurrence_DayOfYear,Occurrence_Hour,Report_Date,Report_Year,Report_Month,Report_DayOfWeek,Report_DayOfMonth,Report_DayOfYear,Report_Hour,Division,City,Hood_ID,NeighbourhoodName,Location_Type,Premises_Type,Bike_Make,Bike_Model,Bike_Type,Bike_Speed,Bike_Colour,Cost_of_Bike,Status,Longitude,Latitude,ObjectId2
-8851424.816,5407416.164,17512,GO-20189032310,THEFT UNDER - BICYCLE,2018/09/28 04:00:00+00,2018,September,Friday,28,271,14,2018/09/28 04:00:00+00,2018,September,Friday,28,271,22,D22,Toronto,16,Stonegate-Queensway (16),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,GI,RINCON,MT,15,BGE,500,STOLEN,-79.51370198,43.62385475,74
-8851078.968,5410761.572,17513,GO-20181822302,THEFT UNDER - BICYCLE,2018/10/02 04:00:00+00,2018,October,Tuesday,2,275,15,2018/10/02 04:00:00+00,2018,October,Tuesday,2,275,16,D22,Toronto,16,Stonegate-Queensway (16),"Single Home, House (Attach Garage, Cottage, Mobile)",House,GARNEAU,,MT,24,SIL,2300,STOLEN,-79.51059518,43.64560522,75
-8851078.968,5410761.572,17514,GO-20181822302,THEFT UNDER - BICYCLE,2018/10/02 04:00:00+00,2018,October,Tuesday,2,275,15,2018/10/02 04:00:00+00,2018,October,Tuesday,2,275,16,D22,Toronto,16,Stonegate-Queensway (16),"Single Home, House (Attach Garage, Cottage, Mobile)",House,UNK,,MT,24,BLK,1400,STOLEN,-79.51059518,43.64560522,76
-8849119.175,5409167.128,17680,GO-20207257,B&E,2019/12/16 05:00:00+00,2019,December,Monday,16,350,0,2020/01/02 05:00:00+00,2020,January,Thursday,2,2,6,D22,Toronto,16,Stonegate-Queensway (16),"Private Property Structure (Pool, Shed, Detached Garage)",Other,GENNIX,A1 ELITE,RG,21,,3500,STOLEN,-79.49299006,43.63523978,77
-8849119.175,5409167.128,17681,GO-20207257,B&E,2019/12/16 05:00:00+00,2019,December,Monday,16,350,0,2020/01/02 05:00:00+00,2020,January,Thursday,2,2,6,D22,Toronto,16,Stonegate-Queensway (16),"Private Property Structure (Pool, Shed, Detached Garage)",Other,AMEGO,INFINITE,EL,18,,2700,STOLEN,-79.49299006,43.63523978,78
-8849119.175,5409167.128,17682,GO-20207257,B&E,2019/12/16 05:00:00+00,2019,December,Monday,16,350,0,2020/01/02 05:00:00+00,2020,January,Thursday,2,2,6,D22,Toronto,16,Stonegate-Queensway (16),"Private Property Structure (Pool, Shed, Detached Garage)",Other,SCOTT,CONTESSA,RG,18,,900,STOLEN,-79.49299006,43.63523978,79
-8848280.624,5408861.74,17760,GO-20179019219,THEFT UNDER - BICYCLE,2017/11/09 05:00:00+00,2017,November,Thursday,9,313,0,2017/11/09 05:00:00+00,2017,November,Thursday,9,313,10,D22,Toronto,16,Stonegate-Queensway (16),"Private Property Structure (Pool, Shed, Detached Garage)",Other,SC,,RG,15,PLE,350,STOLEN,-79.48545723,43.63325426,80
-8849655.724,5409158.851,17898,GO-20181637264,MISCHIEF UNDER,2018/08/28 04:00:00+00,2018,August,Tuesday,28,240,0,2018/09/04 04:00:00+00,2018,September,Tuesday,4,247,14,D22,Toronto,16,Stonegate-Queensway (16),"Single Home, House (Attach Garage, Cottage, Mobile)",House,ROCKY MOUNTAIN,RC 70,OT,9,GRY,1200,STOLEN,-79.49780996,43.63518597,81
-8848587.165,5409378.208,17977,GO-20159004388,THEFT UNDER,2015/07/09 04:00:00+00,2015,July,Thursday,9,190,17,2015/07/10 04:00:00+00,2015,July,Friday,10,191,13,D22,Toronto,16,Stonegate-Queensway (16),"Apartment (Rooming House, Condo)",Apartment,NA,,MT,18,,299,STOLEN,-79.48821093,43.63661211,82
-8852132.684,5410733.989,18022,GO-20169004503,THEFT UNDER,2016/05/13 04:00:00+00,2016,May,Friday,13,134,23,2016/05/13 04:00:00+00,2016,May,Friday,13,134,23,D22,Toronto,16,Stonegate-Queensway (16),Bar / Restaurant,Commercial,OT,,MT,24,GRY,400,STOLEN,-79.52006087,43.64542592,83
-8850541.997,5408969.849,18027,GO-20169005503,THEFT UNDER - BICYCLE,2016/06/08 04:00:00+00,2016,June,Wednesday,8,160,8,2016/06/08 04:00:00+00,2016,June,Wednesday,8,160,22,D22,Toronto,16,Stonegate-Queensway (16),Schools During Supervised Activity,Educational,OT,,MT,27,BLK,1500,STOLEN,-79.50577149,43.63395715,84
-8847837.766,5408510.697,18104,GO-20179011498,THEFT UNDER - BICYCLE,2017/08/02 04:00:00+00,2017,August,Wednesday,2,214,7,2017/08/02 04:00:00+00,2017,August,Wednesday,2,214,8,D22,Toronto,16,Stonegate-Queensway (16),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,TR,FX 7.2 2015,OT,24,BLK,700,STOLEN,-79.48147897,43.63097182,85
-8850391.694,5407732.732,21013,GO-20199019452,THEFT UNDER,2019/06/19 04:00:00+00,2019,June,Wednesday,19,170,21,2019/06/21 04:00:00+00,2019,June,Friday,21,172,10,D22,Toronto,16,Stonegate-Queensway (16),"Apartment (Rooming House, Condo)",Apartment,UK,GRAND RAPID 5,TO,8,BLK,1000,STOLEN,-79.50442129,43.62591328,86
-8848386.169,5408829.223,21080,GO-20191970007,B&E,2019/10/11 04:00:00+00,2019,October,Friday,11,284,22,2019/10/12 04:00:00+00,2019,October,Saturday,12,285,8,D22,Toronto,16,Stonegate-Queensway (16),"Private Property Structure (Pool, Shed, Detached Garage)",Other,SPECIALIZED,SIRRUS,TO,21,BLKBLU,950,STOLEN,-79.48640535,43.63304284,87
-8849910.139,5409302.844,21277,GO-2018973896,THEFT OVER,2018/05/08 04:00:00+00,2018,May,Tuesday,8,128,15,2018/05/30 04:00:00+00,2018,May,Wednesday,30,150,8,D22,Toronto,16,Stonegate-Queensway (16),"Single Home, House (Attach Garage, Cottage, Mobile)",House,NORCO,XFR 1-2016,OT,30,BLKRED,1500,STOLEN,-79.50009541,43.63612214,88
-8849910.139,5409302.844,21278,GO-2018973896,THEFT OVER,2018/05/08 04:00:00+00,2018,May,Tuesday,8,128,15,2018/05/30 04:00:00+00,2018,May,Wednesday,30,150,8,D22,Toronto,16,Stonegate-Queensway (16),"Single Home, House (Attach Garage, Cottage, Mobile)",House,NORCO,SEARCHC ULTEGRA,OT,30,,4299,STOLEN,-79.50009541,43.63612214,89
-8848232.365,5408712.903,21344,GO-20189030880,THEFT UNDER,2018/09/17 04:00:00+00,2018,September,Monday,17,260,8,2018/09/17 04:00:00+00,2018,September,Monday,17,260,23,D22,Toronto,16,Stonegate-Queensway (16),"Private Property Structure (Pool, Shed, Detached Garage)",Other,OT,STUMPJUMPER S,MT,12,GRY,4000,STOLEN,-79.48502371,43.63228655,90
-8850927.524,5410243.621,22025,GO-20149005024,THEFT UNDER,2014/07/01 04:00:00+00,2014,July,Tuesday,1,182,0,2014/07/15 04:00:00+00,2014,July,Tuesday,15,196,21,D22,Toronto,16,Stonegate-Queensway (16),"Private Property Structure (Pool, Shed, Detached Garage)",Other,OT,STUMPJUMPER COM,MT,27,WHI,3500,STOLEN,-79.50923473,43.64223823,91
-8851408.203,5410957.255,22068,GO-20151188736,THEFT UNDER,2015/07/13 04:00:00+00,2015,July,Monday,13,194,15,2015/07/13 04:00:00+00,2015,July,Monday,13,194,19,D22,Toronto,16,Stonegate-Queensway (16),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OTHER,NISHIKI,MT,24,DBL,500,STOLEN,-79.51355275,43.64687723,92
-8850619.641,5410588.438,22069,GO-20151244710,B&E,2015/07/21 04:00:00+00,2015,July,Tuesday,21,202,18,2015/07/21 04:00:00+00,2015,July,Tuesday,21,202,21,D22,Toronto,16,Stonegate-Queensway (16),"Single Home, House (Attach Garage, Cottage, Mobile)",House,OTHER,,MT,21,BGE,500,STOLEN,-79.50646897,43.64447977,93
-8850619.641,5410588.438,22070,GO-20151244710,B&E,2015/07/21 04:00:00+00,2015,July,Tuesday,21,202,18,2015/07/21 04:00:00+00,2015,July,Tuesday,21,202,21,D22,Toronto,16,Stonegate-Queensway (16),"Single Home, House (Attach Garage, Cottage, Mobile)",House,GT,AGGRESSOR,MT,21,SIL,450,STOLEN,-79.50646897,43.64447977,94
-8847837.766,5408510.697,22114,GO-20169007059,THEFT UNDER - BICYCLE,2016/07/10 04:00:00+00,2016,July,Sunday,10,192,21,2016/07/11 04:00:00+00,2016,July,Monday,11,193,23,D22,Toronto,16,Stonegate-Queensway (16),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,COACH,RG,24,WHI,450,STOLEN,-79.48147897,43.63097182,95
-8847837.766,5408510.697,22117,GO-20161292045,THEFT UNDER - BICYCLE,2016/07/18 04:00:00+00,2016,July,Monday,18,200,16,2016/07/23 04:00:00+00,2016,July,Saturday,23,205,6,D22,Toronto,16,Stonegate-Queensway (16),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,UNKNOWN,UNKNOWN,MT,27,,100,STOLEN,-79.48147897,43.63097182,96
-8851470.619,5407939.344,23811,GO-20209018579,THEFT UNDER,2020/07/25 04:00:00+00,2020,July,Saturday,25,207,23,2020/07/26 04:00:00+00,2020,July,Sunday,26,208,11,D22,Toronto,16,Stonegate-Queensway (16),"Single Home, House (Attach Garage, Cottage, Mobile)",House,NO,XFR 4 20 BLACK,MT,6,BLK,700,STOLEN,-79.51411344,43.62725677,97
-8848806.081,5409914.068,23860,GO-20202153156,THEFT UNDER - BICYCLE,2020/09/13 04:00:00+00,2020,September,Sunday,13,257,14,2020/11/13 05:00:00+00,2020,November,Friday,13,318,9,D22,Toronto,16,Stonegate-Queensway (16),"Private Property Structure (Pool, Shed, Detached Garage)",Other,CTM,NORTHROCK,MT,21,GRY,500,STOLEN,-79.49017749,43.64009584,98
-8850226.816,5409438.523,23866,GO-20209031079,THEFT UNDER,2020/11/29 05:00:00+00,2020,November,Sunday,29,334,12,2020/12/03 05:00:00+00,2020,December,Thursday,3,338,0,D22,Toronto,16,Stonegate-Queensway (16),"Single Home, House (Attach Garage, Cottage, Mobile)",House,NO,COASTER 18 INCH,MT,1,RED,250,STOLEN,-79.50294017,43.63700424,99
-8851503.553,5407665.657,23994,GO-20181937094,B&E,2018/10/19 04:00:00+00,2018,October,Friday,19,292,19,2018/10/20 04:00:00+00,2018,October,Saturday,20,293,12,D22,Toronto,16,Stonegate-Queensway (16),"Single Home, House (Attach Garage, Cottage, Mobile)",House,CCM,,MT,10,GRN,150,STOLEN,-79.51440929,43.62547712,100
-8851899.22,5409054.34,24371,GO-20189027119,THEFT UNDER - BICYCLE,2018/08/20 04:00:00+00,2018,August,Monday,20,232,7,2018/08/20 04:00:00+00,2018,August,Monday,20,232,13,D22,Toronto,16,Stonegate-Queensway (16),"Private Property Structure (Pool, Shed, Detached Garage)",Other,TR,8.5 DS 14S,MT,27,BLK,1500,STOLEN,-79.51796363,43.63450648,101
-8854021.275,5409543.399,2868,GO-20189022870,THEFT UNDER - BICYCLE,2018/07/17 04:00:00+00,2018,July,Tuesday,17,198,10,2018/07/18 04:00:00+00,2018,July,Wednesday,18,199,10,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,OT,CROSSTRAIL 2018,MT,21,RED,700,STOLEN,-79.53702637,43.63768607,102
-8853273.869,5410975.025,3078,GO-20181434493,THEFT FROM MOTOR VEHICLE UNDER,2018/08/03 04:00:00+00,2018,August,Friday,3,215,19,2018/08/05 04:00:00+00,2018,August,Sunday,5,217,9,D22,Toronto,14,Islington-City Centre West (14),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SCHWINN,BIGCITY,MT,0,,,RECOVERED,-79.53031231,43.64699274,103
-8853273.869,5410975.025,3079,GO-20181434493,THEFT FROM MOTOR VEHICLE UNDER,2018/08/03 04:00:00+00,2018,August,Friday,3,215,19,2018/08/05 04:00:00+00,2018,August,Sunday,5,217,9,D22,Toronto,14,Islington-City Centre West (14),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,CCM,BRUT4.0 HARDTAL,MT,0,RED,499,STOLEN,-79.53031231,43.64699274,104
-8854021.275,5409543.399,3202,GO-20189026435,THEFT UNDER - BICYCLE,2018/08/12 04:00:00+00,2018,August,Sunday,12,224,22,2018/08/14 04:00:00+00,2018,August,Tuesday,14,226,22,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,KO,HEI HEI,MT,18,RED,2500,STOLEN,-79.53702637,43.63768607,105
-8855985.936,5408792.427,3291,GO-20189027513,THEFT UNDER - BICYCLE,2018/08/14 04:00:00+00,2018,August,Tuesday,14,226,13,2018/08/22 04:00:00+00,2018,August,Wednesday,22,234,19,D22,Toronto,14,Islington-City Centre West (14),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,GT,,RG,20,BLK,500,STOLEN,-79.55467522,43.6328036,106
-8851892.483,5407657.7,3975,GO-20192459,B&E,2019/01/01 05:00:00+00,2019,January,Tuesday,1,1,7,2019/01/01 05:00:00+00,2019,January,Tuesday,1,1,11,D22,Toronto,14,Islington-City Centre West (14),"Single Home, House (Attach Garage, Cottage, Mobile)",House,RALEIGH,,MT,12,BLK,400,STOLEN,-79.51790311,43.62542538,107
-8853925.157,5410469.61,4096,GO-20199008694,THEFT UNDER - BICYCLE,2019/03/18 04:00:00+00,2019,March,Monday,18,77,0,2019/03/18 04:00:00+00,2019,March,Monday,18,77,15,D22,Toronto,14,Islington-City Centre West (14),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,SC,DSB,RG,21,BLK,300,STOLEN,-79.53616293,43.64370732,108
-8853551.452,5410385.045,4267,GO-2019866414,THEFT UNDER - BICYCLE,2019/04/28 04:00:00+00,2019,April,Sunday,28,118,12,2019/05/12 04:00:00+00,2019,May,Sunday,12,132,23,D22,Toronto,14,Islington-City Centre West (14),"Private Property Structure (Pool, Shed, Detached Garage)",Other,KONA\,,MT,12,BLU,1200,STOLEN,-79.53280588,43.64315759,109
-8852377.669,5410657.194,4698,GO-20191252812,THEFT UNDER,2019/06/28 04:00:00+00,2019,June,Friday,28,179,11,2019/07/08 04:00:00+00,2019,July,Monday,8,189,11,D22,Toronto,14,Islington-City Centre West (14),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,,RC,10,,300,STOLEN,-79.52226161,43.64492672,110
-8852377.669,5410657.194,4699,GO-20191252812,THEFT UNDER,2019/06/28 04:00:00+00,2019,June,Friday,28,179,11,2019/07/08 04:00:00+00,2019,July,Monday,8,189,11,D22,Toronto,14,Islington-City Centre West (14),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,,MT,21,,60,STOLEN,-79.52226161,43.64492672,111
-8854021.275,5409543.399,4767,GO-20199022221,THEFT UNDER,2019/05/15 04:00:00+00,2019,May,Wednesday,15,135,20,2019/07/14 04:00:00+00,2019,July,Sunday,14,195,20,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,OT,2018 SCOTT METR,OT,27,OTH,1000,STOLEN,-79.53702637,43.63768607,112
-8853589.154,5409396.127,4782,GO-20199022476,THEFT UNDER,2019/07/15 04:00:00+00,2019,July,Monday,15,196,8,2019/07/16 04:00:00+00,2019,July,Tuesday,16,197,9,D22,Toronto,14,Islington-City Centre West (14),Go Station,Transit,GI,,RG,6,BLK,200,STOLEN,-79.53314456,43.63672861,113
-8851895.126,5407268.019,4840,GO-20199023286,THEFT UNDER,2019/07/19 04:00:00+00,2019,July,Friday,19,200,12,2019/07/22 04:00:00+00,2019,July,Monday,22,203,18,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,GT,AGRESSOR,MT,26,BLU,497,STOLEN,-79.51792685,43.62289139,114
-8855039.979,5411353.021,4921,GO-20199024324,THEFT UNDER,2019/07/29 04:00:00+00,2019,July,Monday,29,210,20,2019/07/29 04:00:00+00,2019,July,Monday,29,210,22,D22,Toronto,14,Islington-City Centre West (14),"Private Property Structure (Pool, Shed, Detached Garage)",Other,UK,MOUNTAIN BIKE,MT,24,SIL,2500,STOLEN,-79.54617755,43.64944976,115
-8855985.936,5408792.427,5082,GO-20199026357,THEFT UNDER,2019/08/15 04:00:00+00,2019,August,Thursday,15,227,11,2019/08/15 04:00:00+00,2019,August,Thursday,15,227,16,D22,Toronto,14,Islington-City Centre West (14),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,KH,SPORT,MT,7,BLK,0,STOLEN,-79.55467522,43.6328036,116
-8855985.936,5408792.427,5131,GO-20191600633,THEFT OF EBIKE UNDER $5000,2019/08/05 04:00:00+00,2019,August,Monday,5,217,17,2019/08/22 04:00:00+00,2019,August,Thursday,22,234,15,D22,Toronto,14,Islington-City Centre West (14),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,EMMO,,EL,1,RED,3000,STOLEN,-79.55467522,43.6328036,117
-8852504.591,5410614.681,5153,GO-20191622306,B&E,2019/08/20 04:00:00+00,2019,August,Tuesday,20,232,18,2019/08/25 04:00:00+00,2019,August,Sunday,25,237,16,D22,Toronto,14,Islington-City Centre West (14),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,GARY FISHER,BIG SUR,MT,21,BLKWHI,1200,STOLEN,-79.52340177,43.64465036,118
-8854236.734,5409494.745,5280,GO-20199029329,THEFT UNDER,2019/09/08 04:00:00+00,2019,September,Sunday,8,251,12,2019/09/09 04:00:00+00,2019,September,Monday,9,252,15,D22,Toronto,14,Islington-City Centre West (14),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MA,,RG,27,GRY,500,STOLEN,-79.53896187,43.63736976,119
-8856229.8,5405305.245,5485,GO-20191939912,THEFT UNDER,2019/10/02 04:00:00+00,2019,October,Wednesday,2,275,19,2019/10/08 04:00:00+00,2019,October,Tuesday,8,281,10,D22,Toronto,14,Islington-City Centre West (14),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,GRAVITY BLADE,,SC,1,BLK,800,STOLEN,-79.55686589,43.61012637,120
-8853273.869,5410975.025,5759,GO-20192374992,THEFT UNDER,2019/12/09 05:00:00+00,2019,December,Monday,9,343,15,2019/12/09 05:00:00+00,2019,December,Monday,9,343,18,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,RALEIGH,,RG,7,BLU,600,STOLEN,-79.53031231,43.64699274,121
-8855985.936,5408792.427,5817,GO-20209000950,THEFT UNDER,2020/01/08 05:00:00+00,2020,January,Wednesday,8,8,18,2020/01/09 05:00:00+00,2020,January,Thursday,9,9,16,D22,Toronto,14,Islington-City Centre West (14),Unknown,Other,UK,HOVERBOARD,OT,25,BLK,900,STOLEN,-79.55467522,43.6328036,122
-8853452.39,5410706.417,6259,GO-20209014046,THEFT UNDER,2020/05/27 04:00:00+00,2020,May,Wednesday,27,148,15,2020/05/27 04:00:00+00,2020,May,Wednesday,27,148,15,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,RM,INSTINCT ALLOY,MT,12,GRN,4299,STOLEN,-79.53191599,43.64524669,123
-8855213.427,5409750.145,6260,GO-2020978470,THEFT UNDER - BICYCLE,2020/05/24 04:00:00+00,2020,May,Sunday,24,145,0,2020/05/27 04:00:00+00,2020,May,Wednesday,27,148,16,D22,Toronto,14,Islington-City Centre West (14),"Private Property Structure (Pool, Shed, Detached Garage)",Other,JAMIS,UNK,MT,0,WHI,1500,STOLEN,-79.54773566,43.63903017,124
-8854752.685,5409538.949,6410,GO-20201103276,THEFT UNDER - BICYCLE,2020/06/15 04:00:00+00,2020,June,Monday,15,167,2,2020/06/15 04:00:00+00,2020,June,Monday,15,167,21,D22,Toronto,14,Islington-City Centre West (14),"Single Home, House (Attach Garage, Cottage, Mobile)",House,SUPERCYCLE,,RG,21,BLU,300,STOLEN,-79.54359674,43.63765714,125
-8854126.887,5409672.502,6459,GO-20209016076,THEFT UNDER,2020/06/23 04:00:00+00,2020,June,Tuesday,23,175,21,2020/06/24 04:00:00+00,2020,June,Wednesday,24,176,19,D22,Toronto,14,Islington-City Centre West (14),Bar / Restaurant,Commercial,RA,,MT,20,DGR,600,STOLEN,-79.5379751,43.6385254,126
-8856229.8,5405305.245,6709,GO-20209018309,THEFT UNDER,2020/07/17 04:00:00+00,2020,July,Friday,17,199,0,2020/07/23 04:00:00+00,2020,July,Thursday,23,205,21,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,SU,,RG,15,RED,250,STOLEN,-79.55686589,43.61012637,127
-8851811.404,5407470.724,6712,GO-20209018329,THEFT UNDER,2020/07/23 04:00:00+00,2020,July,Thursday,23,205,0,2020/07/23 04:00:00+00,2020,July,Thursday,23,205,16,D22,Toronto,14,Islington-City Centre West (14),"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,,RE,15,BLU,400,STOLEN,-79.51717476,43.62420954,128
-8856318.313,5410127.791,6732,GO-20209018480,THEFT UNDER,2020/07/23 04:00:00+00,2020,July,Thursday,23,205,1,2020/07/25 04:00:00+00,2020,July,Saturday,25,207,1,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,OT,,MT,27,BLK,300,STOLEN,-79.55766102,43.64148524,129
-8854956.669,5407035.125,7238,GO-20201734422,THEFT UNDER - BICYCLE,2020/09/12 04:00:00+00,2020,September,Saturday,12,256,12,2020/09/13 04:00:00+00,2020,September,Sunday,13,257,13,D22,Toronto,14,Islington-City Centre West (14),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OTHER,,MT,7,,500,STOLEN,-79.54542916,43.62137689,130
-8852347.236,5407134.219,7255,GO-20209023364,THEFT UNDER,2020/09/15 04:00:00+00,2020,September,Tuesday,15,259,15,2020/09/15 04:00:00+00,2020,September,Tuesday,15,259,17,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,UK,,RG,21,GRN,200,STOLEN,-79.52198822,43.6220213,131
-8854499.754,5409089.756,7434,GO-20209025974,THEFT UNDER,2020/10/10 04:00:00+00,2020,October,Saturday,10,284,4,2020/10/11 04:00:00+00,2020,October,Sunday,11,285,10,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,SU,1800,MT,18,BLK,123,STOLEN,-79.54132462,43.63473674,132
-8852688.609,5411189.093,7457,GO-20209026287,THEFT UNDER,2020/10/09 04:00:00+00,2020,October,Friday,9,283,5,2020/10/13 04:00:00+00,2020,October,Tuesday,13,287,15,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,SU,NITROUS,MT,21,BLK,260,STOLEN,-79.52505483,43.64838422,133
-8855249.564,5410386.517,7574,GO-20202058705,THEFT UNDER - BICYCLE,2020/10/29 04:00:00+00,2020,October,Thursday,29,303,22,2020/10/30 04:00:00+00,2020,October,Friday,30,304,11,D22,Toronto,14,Islington-City Centre West (14),"Private Property Structure (Pool, Shed, Detached Garage)",Other,GIANT,SEEK 2 HYBRID,OT,21,GRY,,STOLEN,-79.54806028,43.64316716,134
-8853452.39,5410706.417,7600,GO-20209028892,THEFT UNDER - BICYCLE,2020/09/19 04:00:00+00,2020,September,Saturday,19,263,0,2020/11/06 05:00:00+00,2020,November,Friday,6,311,19,D22,Toronto,14,Islington-City Centre West (14),"Apartment (Rooming House, Condo)",Apartment,CC,,RG,21,LGR,600,STOLEN,-79.53191599,43.64524669,135
-8853658.039,5409564.226,7805,GO-20149002543,THEFT UNDER,2014/03/31 04:00:00+00,2014,March,Monday,31,90,10,2014/04/02 04:00:00+00,2014,April,Wednesday,2,92,19,D22,Toronto,14,Islington-City Centre West (14),Ttc Subway Station,Transit,GT,4.0 KARAKORAM,MT,27,BLK,600,STOLEN,-79.53376337,43.63782147,136
-8856669.087,5409777.391,7961,GO-20142128571,THEFT UNDER,2014/05/21 04:00:00+00,2014,May,Wednesday,21,141,17,2014/05/22 04:00:00+00,2014,May,Thursday,22,142,11,D22,Toronto,14,Islington-City Centre West (14),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SPECIALIZED,SIRRUS SPORT,RG,24,WHI,703,STOLEN,-79.56081207,43.6392073,137
-8856669.087,5409777.391,7962,GO-20142128571,THEFT UNDER,2014/05/21 04:00:00+00,2014,May,Wednesday,21,141,17,2014/05/22 04:00:00+00,2014,May,Thursday,22,142,11,D22,Toronto,14,Islington-City Centre West (14),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SPECIALIZED,VITA,RG,24,DBL,589,STOLEN,-79.56081207,43.6392073,138
